municipio_id,municipio_nombre,municipio_lat,municipio_lon,provincia_id
82287,PUERTO GENERAL SAN MARTÍN,-32.6821639527933385,-60.7505144595756903,82
822875,VILLA GUILLERMINA,-28.1380903982547785,-59.6015786536188301,82
822882,BUSTINZA,-32.6894261984961503,-61.3524022732471082,82
822889,CARRIZALES,-32.5088944503694677,-61.0545249334282403,82
822896,CLASON,-32.4901170251451532,-61.34901270093237,82
822903,CORREA,-32.8661284216726983,-61.2556105340175279,82
822910,LUCIO V. LÓPEZ,-32.7559630469566159,-61.0737388987249261,82
822917,OLIVEROS,-32.5308038570063118,-60.8984798896629869,82
822924,PUEBLO ANDINO,-32.6562575730710947,-60.8950897190287037,82
822931,SALTO GRANDE,-32.6908912128987694,-61.1174499429479425,82
822938,SERODINO,-32.6127878713444161,-60.9650705458428135,82
822945,VILLA ELOÍSA,-32.9790976473900486,-61.5854778267263399,82
822952,ARROYO AGUIAR,-31.4107990800836703,-60.6125961254153935,82
822959,ARROYO LEYES,-31.5426514767853448,-60.4683779918802813,82
822966,CABAL,-31.1047189527505878,-60.7457774013043803,82
822973,CAMPO ANDINO,-31.2742893672832416,-60.5427040269028041,82
822980,CANDIOTI,-31.3933381338547619,-60.759657063536423,82
822987,EMILIA,-31.0545059210377161,-60.7465206018549324,82
822994,LLAMBI CAMPBELL,-31.1753913273891783,-60.6962038548563214,82
823001,MONTE VERA,-31.5216062634080352,-60.6571879491945225,82
823008,NELSON,-31.2949655514904954,-60.8134512895267605,82
823022,SAN JOSÉ DEL  RINCÓN,-31.6105210975463962,-60.5161613565596568,82
823029,SAUCE VIEJO,-31.7939652943411915,-60.7838926811252946,82
823036,CAVOUR,-31.3872673145397769,-60.9954046960921801,82
823043,COLONIA SAN JOSÉ,-31.6223065299908477,-60.8614530918889756,82
823050,CULULÚ,-31.2478117037022116,-60.9262185029575534,82
823057,ELISA,-30.6910583948190379,-61.1094233967844431,82
823064,EMPALME SAN CARLOS,-31.5479987890799549,-60.8317705318505446,82
823071,FELICIA,-31.2182040726477368,-61.231920130103191,82
823078,FRANCK,-31.5869277209191175,-60.9378478799338765,82
823085,GRUTLY,-31.2376882388849566,-61.0940311148995292,82
823092,HIPATÍA,-31.0997692458585,-61.074660932951339,82
823099,HUMBOLDT,-31.4018426247072853,-61.1185199212055394,82
823106,ITUZAINGÓ,-30.8148965134573416,-61.1425699547602761,82
823113,JACINTO L. ARAUZ,-30.7206002392582462,-60.9560890781576319,82
823120,LA PELADA,-30.862891336567408,-60.9334996977920227,82
823127,LAS TUNAS,-31.5694628868887222,-61.0124260255542126,82
823134,"MARÍA LUISA
MARÍA LUISA
MARÍA LUISA",-31.0187839005544177,-60.8916036081997945,82
823141,MATILDE,-31.7909169859256941,-61.0206835646197803,82
823148,NUEVO TORINO,-31.3321781238898751,-61.2599535857300808,82
823155,PILAR,-31.4251194068569575,-61.2815859594874581,82
823162,PROGRESO,-31.1450237160009351,-60.9900262574150531,82
823169,PROVIDENCIA,-30.9794167035629329,-61.0284594470812252,82
823176,PUJATO NORTE,-31.5161672425738821,-60.9497533401639302,82
823183,RIVADAVIA,-31.3073642314223441,-61.0299506997884507,82
823190,SA PEREYRA,-31.5971313084420835,-61.3468277202868677,82
823197,SAN AGUSTÍN,-31.6805506670167247,-60.9606129125983571,82
823204,SAN CARLOS NORTE,-31.6460399066645479,-61.0756716878771542,82
823211,SAN CARLOS SUD,-31.7938277427628364,-61.1115762777446463,82
823218,SAN JERÓNIMO DEL  SAUCE,-31.608230507384004,-61.1716574428882893,82
823225,SAN JERÓNIMO NORTE,-31.5258534091477074,-61.0736376747312377,82
823232,SAN MARIANO,-31.6830923583521944,-61.4074342314159694,82
823239,SANTA CLARA DE BUENA VISTA,-31.7853071266297675,-61.3441354183419705,82
823246,SANTA MARÍA CENTRO,-31.514493653986996,-61.3075023174363736,82
823253,SANTA MARÍA NORTE,-31.5131510016902574,-61.173395894077494,82
823260,SANTO DOMINGO,-31.1119041613447287,-60.8802849962456492,82
823267,SARMIENTO,-31.0788740540927293,-61.2013457069007174,82
823274,SOUTOMAYOR,-30.9363666742080774,-61.1757853570180501,82
823281,ESTEBAN RAMS,-29.6759725227318576,-61.4715691081367694,82
823288,GATO COLORADO,-28.2303338449872534,-61.0394020640012869,82
823295,GREGORIA PÉREZ DE DENIS,-28.1279741795842284,-61.559574469834736,82
823302,JUAN DE GARAY,-29.6658869843341684,-61.66313987991375,82
823309,LOGROÑO,-29.4703549874941793,-61.6821385573930314,82
823316,MONTEFIORE,-29.6238914341953361,-61.8792620133020748,82
823323,POZO BORRADO,-28.9395330893007525,-61.3862861149060066,82
823330,SAN BERNARDO,-28.6804992323525418,-61.2427589341907748,82
823337,SANTA MARGARITA,-28.3394245135771747,-61.4560322455386014,82
823344,VILLA MINETTI,-28.5999229836668079,-61.6651694963612584,82
823351,ACEBAL,-33.243383617720788,-60.8804688942708125,82
823358,ALBARELLOS,-33.2386305005585925,-60.6273437225374749,82
823365,ÁLVAREZ,-33.1403539047981326,-60.8078469904160883,82
823372,ALVEAR,-33.0710404515635474,-60.6419157603517007,82
823379,ARMINDA,-33.2495867421021742,-60.9618757505240225,82
823386,CARMEN DEL  SAUCE,-33.2300039630841653,-60.7866248679275856,82
823393,CORONEL BOGADO,-33.3068723102643816,-60.5882071972283853,82
823400,FIGHIERA,-33.2227947553067011,-60.4653854509927555,82
823407,GENERAL LAGOS,-33.1153795046309938,-60.5763483051550082,82
823414,IBARLUCEA,-32.8521392232929088,-60.8055572417445376,82
823421,PIÑERO,-33.0903529206549294,-60.7611100951987453,82
823428,PUEBLO ESTHER,-33.0799042599849429,-60.5719619710022883,82
823435,PUEBLO MUÑOZ,-33.1752792379377226,-60.9052927841167673,82
823442,SOLDINI,-33.0446925470285606,-60.7846806052724915,82
823449,URANGA,-33.2732069574523805,-60.717550448677315,82
823456,VILLA AMELIA,-33.1570171302267056,-60.6704349346795837,82
823463,ZAVALLA,-33.0171717856177267,-60.9123585668449934,82
823470,CORONEL DOMÍNGUEZ,-33.1910836736565784,-60.7384468170915923,82
823477,AGUARÁ GRANDE,-29.9880288078493749,-60.8529461195375063,82
823484,AMBROSETTI,-29.9789705588140691,-61.5468550660325633,82
823491,ARRUFO,-30.2359984087839457,-61.6249034870369456,82
823498,CAPIVARA,-30.4748021588989637,-61.3146214684995741,82
823505,COLONIA ANA,-30.129895461331742,-61.9664060985720937,82
823512,COLONIA BOSSI,-30.6725962306310009,-61.7877791707480242,82
823519,COLONIA ROSA,-30.3193186985735785,-62.0294040965481202,82
823526,CONSTANZA,-30.650384141682455,-61.3044646745537491,82
823533,CURUPAITY,-30.3877590159565791,-61.6523661988347058,82
823540,DOS ROSAS Y LA LEGUA,-30.6428436541146993,-61.8891582048212925,82
823547,HERSILIA,-29.9757890699803831,-61.8292420298890733,82
823554,HUANQUEROS,-29.8578882238486472,-61.109071536941812,82
823561,LA CABRAL,-30.0987794685868444,-61.2028509551792794,82
823568,COLONIA LA CLARA,-30.5475134914913937,-61.065457938735932,82
823575,LA LUCILA,-30.3822950763986732,-61.0007033082146819,82
823582,LA RUBIA,-30.0973769833223663,-61.7593031348436412,82
823589,LAS AVISPAS,-29.7766332416561781,-61.275838336257614,82
823596,LAS PALMERAS,-30.6283200044765529,-61.6225654624814183,82
823603,MOISÉS VILLE,-30.6313833495720473,-61.4705123255216606,82
823610,MONIGOTES,-30.5069495186874917,-61.6110098359563452,82
823617,MONTE OSCURIDAD,-30.4620268964846517,-62.0529528019119212,82
823624,ÑANDUCITA,-30.368817880078506,-61.1338175338173997,82
823631,PALACIOS,-30.7144943295205231,-61.6505670679056834,82
823638,PORTUGALETE,-30.2375293533564147,-61.3603180374438537,82
823645,SAN GUILLERMO,-30.3863721375294418,-61.8778467201676108,82
823652,SANTURCE,-30.1612690129714203,-61.1598892205566429,82
823659,SOLEDAD,-30.6545005432968907,-60.8488658483027649,82
823666,SUARDI,-30.524642501635757,-61.8619386762931001,82
823673,VILLA SARALEGUI,-30.4455258045236405,-60.7712567255425995,82
823680,VILLA TRINIDAD,-30.2258084495351795,-61.9264658083012662,82
823687,ALEJANDRA,-29.9434037285444212,-59.8247012547277563,82
823694,CACIQUE ARIACAIQUÍN,-30.5970430508840074,-60.2659296649813356,82
823701,COLONIA DURÁN,-29.5713985436229656,-59.966490541171467,82
823708,LA BRAVA,-30.4026156236651204,-60.1771440738208483,82
823715,ROMANG,-29.4901219915798869,-59.8198334757693857,82
823722,AROCENA,-32.0860982083120163,-60.8840247197208129,82
823729,BARRANCAS,-32.2528057469076188,-60.8994527551702092,82
823736,BERNARDO DE IRIGOYEN,-32.1672138904681404,-61.2655749941585768,82
823743,CAMPO PIAGGIO,-31.9578774355501665,-61.308753641696967,82
823750,CASALEGNO,-32.2547015045603658,-61.134143960574221,82
823757,CENTENO,-32.2799048994368931,-61.387928638475536,82
823764,DESVÍO ARIJÓN,-31.8625427633851395,-60.8689041844499172,82
823771,DÍAZ,-32.3772801322416868,-61.0760881361808714,82
823778,GABOTO,-32.4089489847217962,-60.8071360237378684,82
823785,GESSLER,-31.8890862846595482,-61.1281732028101885,82
823792,PUEBLO IRIGOYEN,-32.1612356127734387,-61.0972685546720982,82
823799,LARRECHEA,-31.9329952644908737,-61.0603813968282907,82
823806,LOMA ALTA,-31.9474768920799512,-61.1810300098937248,82
823813,LÓPEZ,-31.8789098537191222,-61.2823619602877656,82
823820,MACIEL,-32.4308360057879099,-60.9354621768290912,82
823827,MONJE,-32.3305490258157064,-60.8606974317872513,82
823834,SAN EUGENIO,-32.0796414115586543,-61.0968257934086267,82
823841,SAN FABIÁN,-32.1678528108474922,-60.8750417147766427,82
823862,ANGELONI,-30.8601855782972621,-60.7195972959400265,82
823869,CAYASTACITO,-31.1132405530218499,-60.4956435325686854,82
823876,COLONIA DOLORES,-30.4046798589182075,-60.3043525398223395,82
823883,ESTHER,-31.0440868501281955,-60.6059052149218189,82
823890,GOBERNADOR CRESPO,-30.3421799750288024,-60.3853188155487999,82
823897,LA CAMILA,-30.0720725812594694,-60.6203124846113823,82
823904,LA CRIOLLA,-30.2005196599267514,-60.5141584435543862,82
823911,LA PENCA Y CARAGUATÁ,-30.3232009328101242,-60.5682573680084246,82
823918,MARCELINO ESCALADA,-30.6080397945225187,-60.4264245992866478,82
823925,NARÉ,-30.9770832772930902,-60.4468906702836648,82
823932,PEDRO GÓMEZ CELLO,-30.0051967598470846,-60.4742838680945454,82
823939,RAMAYÓN,-30.6120352131513762,-60.5619618649171301,82
823946,SAN BERNARDO,-30.8743272113348191,-60.5572731688324808,82
823953,SAN MART,-30.2699724952563685,-60.2447290871456005,82
823960,SILVA,-30.4504539309070594,-60.473644455962841,82
823967,VERA Y PINTADO,-30.128830551067967,-60.343499262219467,82
823974,VIDELA,-30.9734119057808464,-60.7055499014400581,82
823981,ALDAO,-32.7105750431398477,-60.8602550311509773,82
823988,CORONEL ARNOLD,-33.0973182229218352,-60.9718538088050934,82
823995,FUENTES,-33.1808907129856649,-61.0504190872362855,82
824002,LUIS PALACIOS,-32.7771413141655117,-60.9575837839016614,82
824009,PUJATO,-32.9970194609738243,-61.0482263924062423,82
824016,RICARDONE,-32.7891891714522572,-60.8059217685627402,82
824023,SAN JERÓNIMO SUD,-32.8779609603776635,-61.0297454250361895,82
824030,TIMBÚES,-32.5743789609184304,-60.8022435517042439,82
824037,VILLA MUGUETA,-33.3210672687667397,-61.0446821957671872,82
824044,CAÑADA ROSQUÍN,-32.0184866476057124,-61.5717382076517623,82
824051,CARLOS PELLEGRINI,-32.053137686424634,-61.816090350508361,82
824058,CASAS,-32.1577234516420774,-61.5717840177540481,82
824065,CASTELAR,-31.6768829436232835,-62.1125286445481777,82
824072,COLONIA BELGRANO,-31.9541122826773396,-61.4215393124085836,82
824079,CRISPI,-31.8051981594587758,-62.011791955516216,82
824086,LANDETA,-32.0124482746130852,-62.0700498805094298,82
824093,LAS BANDURRIAS,-32.1422877428110496,-61.4387670818975309,82
824100,LAS PETACAS,-31.8169411699256734,-62.1471490403628835,82
824107,LOS CARDOS,-32.3164649854341022,-61.6082113537085263,82
824114,MARÍA SUSANA,-32.2567152780578894,-61.9232689133242857,82
824121,PIAMONTE,-32.1526754969324955,-62.0252761504411936,82
824128,SAN MART,-31.8394537015401049,-61.6059946110053218,82
824135,TRAILL,-31.9307594351272535,-61.6890101267831454,82
824142,CAÑADA OMBÚ,-28.289158611130734,-60.3199525627909523,82
824149,FORTÍN OLMOS,-28.9886124948497255,-60.6679527392561226,82
824156,GARABATO,-28.8887646607729174,-60.214178985022933,82
824163,GOLONDRINA,-28.4569944696720576,-60.3399254443494613,82
824170,INTIYACO,-28.6594190058825902,-60.3442851023736822,82
824177,LA GALLARETA,-29.531327879549945,-60.7347043825010715,82
824184,LOS AMORES,-28.1216709408037957,-60.2372304630705884,82
824191,MARGARITA,-29.7499448234922141,-60.1474618870776183,82
824198,TARTAGAL,-28.6814695753019251,-59.8640442542732956,82
824205,TOBA,-29.2282240317774686,-60.1706890557643916,82
829999,LAS GRUTAS,-41.017523274073028,-65.4454880198386064,82
900007,MUNICIPALIDAD DE BURRUYACU,-26.4603848527914316,-64.7366427741996517,90
900014,MUNICIPALIDAD DE SAN MIGUEL DE TUCUMAN,-26.8339544139898933,-65.217843658658964,90
900021,MUNICIPALIDAD DE ALDERETES,-26.7920185258272952,-65.1344798411458044,90
900028,MUNICIPALIDAD DE BANDA DEL  RIO SALI,-26.8676751675854177,-65.156331060447684,90
900035,MUNICIPALIDAD DE CONCEPCION,-27.3447468902026607,-65.6126988414031871,90
900042,MUNICIPALIDAD DE FAMAILLA,-26.9787072041790736,-65.4724587727598504,90
900049,MUNICIPALIDAD DE GRANEROS,-27.6458539748406267,-65.4261125358138429,90
900056,MUNICIPALIDAD DE JUAN BAUTISTA ALBERDI,-27.5899081064152263,-65.6157736434402636,90
900063,MUNICIPALIDAD DE LA COCHA,-27.7920684691818494,-65.5855256050921724,90
900070,MUNICIPALIDAD DE BELLA VISTA,-27.0635317509637439,-65.3070652191747172,90
900077,MUNICIPALIDAD DE LULES,-26.9539510198961025,-65.340869281998522,90
900084,MUNICIPALIDAD DE MONTEROS,-27.1804891520764684,-65.4729583478232797,90
900091,MUNICIPALIDAD DE AGUILARES,-27.4381337326601589,-65.6284335564000969,90
900098,MUNICIPALIDAD DE SIMOCA,-27.2583551857273321,-65.3619549438072909,90
900105,MUNICIPALIDAD DE TAFI DEL  VALLE,-26.803295203249931,-65.7691213941268273,90
900112,MUNICIPALIDAD DE LAS  TALITAS,-26.7625280421749174,-65.1861319590978354,90
900119,MUNICIPALIDAD DE TAFI VIEJO,-26.7418103474808326,-65.2770267288797612,90
900126,MUNICIPALIDAD DE TRANCAS,-26.2728692084182534,-65.2498363606301979,90
900133,YERBA BUENA,-27.2330357482959187,-65.4103180460690794,90
908007,7 DE ABRIL,-26.3206584981472638,-64.5825405006861359,90
908014,EL CHAÑAR,-26.7585094835684529,-65.0116501532296525,90
908021,EL NARANJO Y EL SUNCHAL,-26.5960888406861606,-65.0681956893794364,90
908028,EL PUESTITO,-26.3435461844367929,-64.7690465238725608,90
908035,EL TIMBO,-26.6571108877885052,-65.1240894061430708,90
908042,GARMENDIA,-26.5437398480203122,-64.6020217224679811,90
908049,GDOR. PIEDRABUENA,-26.745688214770091,-64.7180746042488266,90
908056,LA RAMADA Y LA CRUZ,-26.6769926256373253,-64.9033400152790136,90
908063,BENJAMIN ARAOZ Y EL TAJAMAR,-26.565027588060186,-64.8166974682852128,90
908070,VILLA PADRE MONTI,-26.4093655654606465,-64.9838039127352403,90
908077,COLOMBRES,-26.8923611719294477,-65.0701416467090041,90
908084,DELFIN GALLO,-26.8489596016316057,-65.0611283648018457,90
908091,EL BRACHO Y EL CEVILAR,-26.9800428183292915,-65.1539697169583718,90
908098,EL NARANJITO,-26.993864287294528,-65.073627706765393,90
908105,LA FLORIDA Y LUISIANA,-26.8110760530452445,-65.0493432281002555,90
908112,LAS CEJAS,-26.9193176439473021,-64.7959865771320835,90
908119,LOS BULACIOS Y LOS  VILLAGRAS,-26.9807172537575113,-65.2077508050919619,90
908126,LOS PEREYRAS,-27.0068495506520385,-64.8560919370471112,90
908133,LOS PEREZ,-26.8256121642019316,-64.908426682836307,90
908140,LOS RALOS,-26.9077273561348065,-64.9494845475380771,90
908147,RANCHILLOS Y SAN MIGUEL,-26.9649258485247856,-65.0319416616307677,90
908154,SAN ANDRES,-26.9198728910697795,-65.1820007041166747,90
908161,ALPACHIRI Y EL MOLINO,-27.2635460272598742,-65.9100831838861581,90
908168,ALTO VERDE Y LOS  GUCHEA,-27.3887695155063788,-65.6125080745339915,90
908175,ARCADIA,-27.2268966234543583,-65.7395231227396124,90
908182,GASTONA Y BELICHA,-27.3349592982746437,-65.4926684584773255,90
908189,TRINIDAD,-27.402621475580041,-65.4991650494647217,90
908196,MEDINA,-27.3896378313012328,-65.5446199318524805,90
908203,LAMADRID,-27.6581361187058832,-65.1851261688929924,90
908210,TACO RALO,-27.8166185689102896,-65.1995939541741478,90
908217,ESCABA,-27.6301336583104806,-65.8621193241881144,90
908224,COMUNA VILLA BELGRANO,-27.5393455705575896,-65.5967033166022873,90
908231,EL SACRIFICIO,-27.6933818569056669,-65.6382073641255488,90
908238,HUASA PAMPA,-27.8646840304661545,-65.6228768277512557,90
908245,RUMIPUNCO,-27.9520642809365221,-65.5974718078988701,90
908252,SAN IGNACIO,-27.7630583479046145,-65.6422403052395964,90
908259,SAN JOSE DE LA COCHA,-27.7311386048214104,-65.5637818950497291,90
908266,YANIMA,-27.6423616395870191,-65.719489732595207,90
908273,AGUA DULCE Y LA SOLEDAD,-27.0938953837727432,-65.0464239088762355,90
908280,EL MOJON,-27.2177164727416212,-64.8964552442378562,90
908287,ESQUINA Y MANCOPA,-27.0301134156148386,-65.1888470221335297,90
908294,ESTACION ARAOZ Y TACANAS,-27.0973357327130273,-64.8885480714599794,90
908301,LAS TALAS,-27.0029638345194378,-65.2797471487475889,90
908308,LOS GOMEZ,-27.3059495637553233,-65.191638759568292,90
908315,LOS PUESTOS,-27.3071095037079665,-65.0372047995845577,90
908322,MANUEL GARCIA FERNANDEZ,-26.9597071072568788,-65.2814079053137277,90
908329,QUILMES Y LOS  SUELDOS,-27.0764554671977855,-65.2353581812790111,90
908336,RIO COLORADO,-27.1425575216567445,-65.3585235452036244,90
908343,SANTA ROSA DE LEALES Y L. BLANCA,-27.1347105867805567,-65.1993040428079382,90
908350,VILLA DE LEALES,-27.2210020625548452,-65.2308899100708146,90
908357,EL MANANTIAL,-26.8395314982664033,-65.3222639381291685,90
908364,SAN FELIPE Y SANTA BARBARA,-26.9268324704497282,-65.2452106918328099,90
908371,SAN PABLO Y VILLA NOUGUES,-26.8224917025870297,-65.4883993926519565,90
908378,ACHERAL,-27.1427938708016292,-65.4496784464331967,90
908385,AMBERES,-27.2756807768449931,-65.4935457143045454,90
908392,CAPITAN CACERES,-27.134608995442477,-65.6997955571369374,90
908399,EL CERCADO,-27.1910533081183168,-65.5757616015616804,90
908406,LEON ROUGES Y SANTA ROSA,-27.2212240216880268,-65.5046906941058467,90
908413,LOS SOSA,-27.0513303145239981,-65.6041994521830532,90
908420,RIO SECO,-27.2631502166668191,-65.5732307382912154,90
908427,SANTA LUCIA,-27.027641273237883,-65.553587942770946,90
908434,SARGENTO MOYA,-27.1527652170226901,-65.7995877023293332,90
908441,SOLDADO MALDONADO,-27.0713461902156922,-65.6660164509311528,90
908448,TENIENTE BERDINA,-27.021194428067119,-65.5164854849446101,90
908455,VILLA QUINTEROS,-27.1087607368786792,-65.79541556324304,90
908462,EL POLEAR,-27.5043602265638185,-65.572961137799922,90
908469,LOS SARMIENTO Y LA TIPA,-27.408030917510942,-65.7026761989971959,90
908476,MONTE BELLO,-27.4152129708517158,-65.8621732548062795,90
908483,SANTA ANA,-27.4798962857237505,-65.7521664452297756,90
908490,ATAHONA,-27.3981645478567515,-65.2924614558123295,90
908497,BUENA VISTA,-27.2931034132310124,-65.4086112719943173,90
908504,CIUDACITA,-27.4421855913349475,-65.4190456907456763,90
908511,MANUELA PEDRAZA,-27.2416094725293796,-65.3304642435190885,90
908518,MONTEAGUDO,-27.4867120823322111,-65.1747080169836437,90
908525,PAMPA MAYO,-27.3165516168518288,-65.2910821235804661,90
908532,RIO CHICO Y NUEVA TRINIDAD,-27.5183926862368082,-65.3191003249120854,90
908539,SAN PEDRO Y SAN ANTONIO,-27.3642260986440817,-65.3733266925780043,90
908546,SANTA CRUZ Y LA TUNA,-27.3473564761443129,-65.4449612666050484,90
908553,VILLA DE CHICLIGASTA,-27.4113772987720772,-65.1703099621511512,90
908560,MUNICIPALIDAD DE YERBA BUENA,-26.8078283932231507,-65.305300232262951,90
908567,AMAICHA DEL  VALLE,-26.5104479409166913,-65.8560920089714159,90
908574,COLALAO DEL  VALLE,-26.4289475639878937,-66.06302650400076,90
908581,EL MOLLAR,-26.9510760628619082,-65.7637492860760631,90
908588,RACO,-26.6885600831378262,-65.4527606691065955,90
908595,ANCAJULI,-26.6237677972485045,-65.631972993429585,90
908602,EL CADILLAL,-26.6034229704115326,-65.217617909923689,90
908609,LA ESPERANZA,-26.6643429705532782,-65.2961130854134666,90
908616,LOS NOGALES,-26.6961551758076823,-65.2072319242307969,90
908623,CHOROMORO,-26.4504412818446575,-65.4177004347268678,90
908630,SAN PEDRO DE COLALAO,-26.2419550397551582,-65.5297991244422491,90
908637,TAPIA,-26.5511006817704249,-65.3481681969426376,90
908644,CEVIL REDONDO,-26.7604186617388322,-65.3082018325489457,90
908651,SAN JAVIER,-26.7866589965082795,-65.3905941012725265,90
940007,RÍO GRANDE,-53.8589019360324173,-67.7984341202446501,94
940014,USHUAIA,-54.8039562490299588,-68.3532508596173471,94
942007,TOLHUIN,-54.5767277991099675,-67.1957998842655542,94
