nombre,cod_prov,cod_depto,cod_loc,cod_bahra,tipo_bahra,lat,lon
BARRIO SAN RAFAEL,66,028,030,66028030001,E,-24.8141965630247,-65.4579729482216
LA CIENAGA,66,028,030,66028030002,E,-24.8086153228208,-65.5127341551445
LAS COSTAS,66,028,040,66028040000,LS,-24.7690498139422,-65.4860333610823
CC EL TIPAL,66,028,050,66028050001,E,-24.7656882287643,-65.4762993863652
CC LA ALMUDENA,66,028,050,66028050002,E,-24.763544418349,-65.4639762070424
SALTA,66,028,050,66028050003,E,-24.7865548806711,-65.3976354202705
VILLA SAN LORENZO,66,028,060,66028060000,LS,-24.7333009865645,-65.4847891426227
CERRILLOS,66,035,010,66035010000,LC,-24.899748268594,-65.4884058419647
LA MERCED,66,035,020,66035020000,LS,-24.9660896493444,-65.4895901036815
SAN AGUSTIN,66,035,030,66035030000,LS,-24.9967896088099,-65.4377599331623
BARRIO EL CONGRESO,66,035,040,66035040001,E,-24.8774314408788,-65.478464215737
BARRIO LAS TUNAS,66,035,040,66035040002,E,-24.8581686105385,-65.3991341395925
BARRIO LOS OLMOS,66,035,040,66035040003,E,-24.8784306645047,-65.466289926351
BARRIO LOS PINARES,66,035,040,66035040004,E,-24.8581686105385,-65.3991341395925
VILLA LOS ALAMOS,66,035,040,66035040005,E,-24.8640287340554,-65.4641823560161
LA MAROMA,66,042,003,66042003000,LC,-25.1512347050013,-65.4426106862489
BARRIO LA ROTONDA,66,042,005,66042005000,LS,-25.0825653440585,-65.5369944152078
BARRIO SANTA TERESITA,66,042,007,66042007000,LS,-25.0370260259242,-65.5726459572587
CHICOANA,66,042,010,66042010000,LS,-25.1056023710125,-65.5368903535961
EL CARRIL,66,042,020,66042020000,LS,-25.0768547028405,-65.4938473919709
CAMPO SANTO,66,049,010,66049010000,LS,-24.6839924533229,-65.102855681603
COBOS,66,049,020,66049020000,LS,-24.7414709076566,-65.0839324652619
EL BORDO,66,049,030,66049030000,LS,-24.6610743291372,-65.1054298866391
GENERAL GUEMES,66,049,040,66049040000,LS,-24.6684436198384,-65.0493527755239
AGUARAY,66,056,010,66056010000,LS,-22.2388143093458,-63.7283889210813
CAMPAMENTO VESPUCIO,66,056,020,66056020000,LS,-22.5800471662206,-63.8523231844895
CAMPICHUELO,66,056,030,66056030000,LS,-23.1062412034464,-63.9953139246427
CAMPO DURAN,66,056,040,66056040000,LS,-22.1925191184959,-63.6556166497527
CAPIAZUTI,66,056,050,66056050000,LS,-22.1673388747523,-63.7086209918975
CARBONCITO,66,056,060,66056060000,LS,-23.2595016179972,-63.8026685275306
CORONEL CORNEJO,66,056,070,66056070000,LS,-22.736606161274,-63.8212340428559
DRAGONES,66,056,080,66056080000,LS,-23.2581867482105,-63.3390555232417
EMBARCACION,66,056,090,66056090001,E,-23.2350868335657,-64.0122926146674
MISION TIERRAS FISCALES,66,056,090,66056090002,E,-23.2644560588445,-64.0052653883187
GENERAL BALLIVIAN,66,056,100,66056100000,LS,-22.9276105225425,-63.8522934424036
GENERAL MOSCONI,66,056,110,66056110001,E,-22.5888626468449,-63.8118898123133
RECAREDO,66,056,110,66056110002,E,-22.4497652091167,-63.8856192155364
HICKMAN,66,056,120,66056120000,LS,-23.2174884897188,-63.5643624737058
MISION CHAQUEÑA,66,056,130,66056130000,LS,-23.2761412353834,-63.7361800240654
BARRIO EL MILAGRO,66,056,140,66056140001,E,-22.5413249097327,-63.7927888759365
BARRIO EL JARDIN DE SAN MARTIN,66,056,140,66056140002,E,-22.4497652091167,-63.8856192155364
MISION EL CRUCE,66,056,140,66056140003,E,-22.5413249097327,-63.7927888759365
MISION KILOMETRO 6,66,056,150,66056150000,LS,-22.5060228278102,-63.7399721901134
PACARA,66,056,170,66056170000,LS,-22.4452723425454,-63.43543212618
PADRE LOZANO,66,056,180,66056180000,LS,-23.215724803759,-63.8426467906727
PIQUIRENDA,66,056,190,66056190000,LS,-22.3335490812005,-63.7596847135861
PROFESOR SALVADOR MAZZA,66,056,200,66056200000,LS,-22.0542634419098,-63.6872829649674
TARTAGAL,66,056,220,66056220000,LC,-22.5098645099451,-63.7970472996098
TOBANTIRENDA,66,056,230,66056230000,LS,-22.13833247169,-63.7061819675909
TRANQUITAS,66,056,240,66056240000,LS,-22.4076174158757,-63.7681399387898
YACUY,66,056,250,66056250000,LS,-22.3765769868638,-63.7654304903786
GUACHIPAS,66,063,010,66063010000,LS,-25.5235484724461,-65.5187644501144
IRUYA,66,070,010,66070010000,LS,-22.7789158765788,-65.2063598136374
ISLA DE CAÑAS,66,070,020,66070020000,LS,-22.8864200252899,-64.6573757192202
PUEBLO VIEJO,66,070,030,66070030000,LS,-22.8263430234688,-65.2018356755618
LA CALDERA,66,077,010,66077010000,LS,-24.6049486234217,-65.3823377302988
VAQUEROS,66,077,020,66077020000,LC,-24.6945211920197,-65.4026944187147
EL JARDIN,66,084,010,66084010000,LS,-26.0938834199791,-65.41384156239
EL TALA,66,084,020,66084020000,LS,-26.1208917578309,-65.2873058787689
LA CANDELARIA,66,084,030,66084030000,LS,-26.0961790089843,-65.0610119525095
COBRES,66,091,010,66091010000,LS,-23.6391998500842,-66.2684039729566
LA POMA,66,091,020,66091020000,LS,-24.7129010493055,-66.1997385176463
AMPASCACHI,66,098,010,66098010000,LS,-25.355455514438,-65.5323044668329
CABRA CORRAL,66,098,020,66098020000,LS,-25.290036707535,-65.38778537012
CORONEL MOLDES,66,098,030,66098030000,LS,-25.2889404681421,-65.4745373510335
LA VIÑA,66,098,040,66098040000,LS,-25.4719724619835,-65.5719838890076
TALAPAMPA,66,098,050,66098050000,LS,-25.5463746287562,-65.559672881754
OLACAPATO,66,105,010,66105010000,LS,-24.1197745515994,-66.7142594000385
SAN ANTONIO DE LOS COBRES,66,105,020,66105020000,LS,-24.2099310029638,-66.315435998094
SANTA ROSA DE LOS PASTOS GRANDES,66,105,030,66105030000,LS,-24.478105777316,-66.6785400667592
TOLAR GRANDE,66,105,040,66105040000,LS,-24.5579851944765,-67.4369653675359
EL GALPON,66,112,010,66112010000,LS,-25.3915864503967,-64.6595062933993
EL TUNAL,66,112,020,66112020000,LS,-25.2652645771513,-64.4061042227155
LUMBRERAS,66,112,030,66112030000,LS,-25.2172575790264,-64.9306861458005
SAN JOSE DE METAN,66,112,040,66112040000,LS,-25.5077205377148,-64.9821245409304
METAN VIEJO,66,112,050,66112050000,LS,-25.5418039517985,-64.9849385087879
RIO PIEDRAS,66,112,070,66112070000,LS,-25.3211818761179,-64.917329424853
SAN JOSE DE ORQUERA,66,112,080,66112080000,LS,-25.2783094165373,-64.0850561648465
LA PUERTA,66,119,010,66119010000,LS,-25.2804538149509,-66.4508396566503
MOLINOS,66,119,020,66119020000,LS,-25.4442432937572,-66.3088500894253
SECLANTAS,66,119,030,66119030000,LS,-25.3305099574445,-66.2484466228606
AGUAS BLANCAS,66,126,010,66126010000,LS,-22.7245611902241,-64.346319220401
COLONIA SANTA ROSA,66,126,020,66126020001,E,-23.3664492093477,-64.3524071790769
LA MISION,66,126,020,66126020002,E,-23.3154629033465,-64.4077092056574
EL TABACAL,66,126,030,66126030000,LS,-23.2500270361093,-64.2445058938392
HIPOLITO YRIGOYEN,66,126,040,66126040000,LS,-23.2382702479068,-64.2718125360107
PICHANAL,66,126,060,66126060000,LS,-23.3133896525098,-64.219751841333
SAN RAMON DE LA NUEVA ORAN,66,126,070,66126070000,LS,-23.1298138873917,-64.3185884747041
URUNDEL,66,126,080,66126080000,LS,-23.5516314679633,-64.3965188048038
ALTO DE LA SIERRA,66,133,010,66133010000,LS,-22.6893772924132,-62.4527756437584
CAPITAN JUAN PAGE,66,133,020,66133020000,LS,-23.7084876711103,-62.3817949445121
CORONEL JUAN SOLA,66,133,030,66133030000,LS,-23.4836432078231,-62.8913108733338
HITO 1,66,133,035,66133035000,LS,-21.9997109682413,-62.8237382800005
LA UNION,66,133,040,66133040000,LS,-23.9462046990241,-63.1119727442095
LOS BLANCOS,66,133,050,66133050000,LS,-23.630147809494,-62.5972373009179
PLUMA DE PATO,66,133,060,66133060000,LS,-23.3808426324425,-63.0980556496311
RIVADAVIA,66,133,070,66133070000,LS,-24.1928479299753,-62.8855846188739
SANTA MARIA,66,133,080,66133080000,LS,-22.1394975256357,-62.8383245890232
SANTA ROSA,66,133,090,66133090000,LS,-24.0763765853123,-63.1236773681358
SANTA VICTORIA ESTE,66,133,100,66133100000,LS,-22.2772903307188,-62.7043719454645
ANTILLA,66,140,010,66140010000,LS,-26.1367474431656,-64.6079955159401
COPO QUILE,66,140,020,66140020000,LS,-26.0280256948964,-64.6831914609089
EL NARANJO,66,140,030,66140030000,LS,-25.7376092528727,-65.0197887857072
EL POTRERO,66,140,040,66140040000,LS,-26.0638952332339,-64.656831424558
ROSARIO DE LA FRONTERA,66,140,050,66140050000,LS,-25.8088971820865,-64.9840618242784
SAN FELIPE,66,140,060,66140060000,LS,-25.7231125127283,-64.8260626677768
CAMPO QUIJANO,66,147,010,66147010000,LS,-24.9095603902622,-65.6395050258431
LA MERCED DEL ENCON,66,147,015,66147015000,LC,-24.8709646124106,-65.5607604731238
LA SILLETA,66,147,020,66147020000,LS,-24.8784643256455,-65.5901794974296
ROSARIO DE LERMA,66,147,030,66147030000,LS,-24.9780005506773,-65.5804316181731
ANGASTACO,66,154,010,66154010000,LS,-25.6837320095857,-66.1630084648275
ANIMANA,66,154,020,66154020000,LS,-25.9250695350422,-65.9634886394429
EL BARRIAL,66,154,030,66154030000,LS,-25.9119189620255,-65.9509642786695
SAN CARLOS,66,154,040,66154040000,LS,-25.8954496537353,-65.9374115460195
ACOYTE,66,161,010,66161010000,LS,-22.2625708057672,-64.9993425915289
CAMPO LA CRUZ,66,161,020,66161020000,LS,-22.4282266803066,-65.1454049664521
LOS TOLDOS,66,161,030,66161030000,LS,-22.2528953049178,-64.6816676603736
NAZARENO,66,161,040,66161040000,LS,-22.4818544506086,-65.0949733414157
POSCAYA,66,161,050,66161050000,LS,-22.4336266127546,-65.0678957138662
SAN MARCOS,66,161,060,66161060000,LS,-22.50900544813,-65.1012423839061
SANTA VICTORIA,66,161,070,66161070000,LS,-22.2294615004585,-64.9503255468472
EL RINCON,70,007,010,70007010000,LS,-31.4480943761332,-68.5425141343624
CAMPO AFUERA,70,007,020,70007020001,E,-31.4165329806484,-68.5316143378439
LA CAÑADA,70,007,020,70007020002,E,-31.4475643930837,-68.4817213288378
VILLA AMPACAMA,70,007,020,70007020003,E,-31.3864085743851,-68.4572411115084
VILLA GENERAL SAN MARTIN,70,007,020,70007020004,E,-31.421071066377,-68.4907605706737
LAS TAPIAS,70,014,010,70014010000,LS,-31.4084472492778,-68.3999429561259
VILLA EL SALVADOR,70,014,020,70014020001,E,-31.4454020414681,-68.417640160613
VILLA SEFAIR (TALACASTO),70,014,020,70014020002,E,-31.4439397880938,-68.4217688171581
BARREAL,70,021,010,70021010001,E,-31.652328851699,-69.479673849861
VILLA PITUIL,70,021,010,70021010002,E,-31.6528323304108,-69.4815385910816
CALINGASTA,70,021,020,70021020000,LS,-31.335410441528,-69.4273817834109
TAMBERIAS,70,021,030,70021030000,LS,-31.46037726198,-69.4229130996947
SAN JUAN,70,028,010,70028010000,LC,-31.5371970378027,-68.5250183173793
BERMEJO,70,035,010,70035010000,LS,-31.5918363542723,-67.6623620492559
BARRIO JUSTO P. CASTRO IV,70,035,015,70035015000,LS,-31.6283025583976,-68.3008272782109
CAUCETE,70,035,020,70035020000,LS,-31.6514787868907,-68.2821404352408
EL RINCON,70,035,030,70035030000,LS,-31.6648793452851,-68.3211580078388
LAS TALAS,70,035,040,70035040001,E,-31.6009569892315,-68.2979743657121
LOS MEDANOS,70,035,040,70035040002,E,-31.6267504756331,-68.2618585178493
MARAYES,70,035,050,70035050000,LS,-31.4776695630337,-67.3093651877693
PIE DE PALO,70,035,060,70035060000,LS,-31.6609347801137,-68.2204015492999
VALLECITO,70,035,070,70035070000,LS,-31.7403744670002,-67.9885245900589
VILLA INDEPENDENCIA,70,035,080,70035080000,LS,-31.6245292071939,-68.3138150331219
CHIMBAS,70,042,010,70042010001,E,-31.4929011532856,-68.4840477499344
EL MOGOTE,70,042,010,70042010002,E,-31.4800263304441,-68.4821821646732
VILLA PAULA ALBARRACIN,70,042,010,70042010003,E,-31.4936358990356,-68.5357082138994
ANGUALASTO,70,049,010,70049010000,LS,-30.0536455973497,-69.1717079231376
BELLA VISTA,70,049,020,70049020000,LS,-30.4401531794669,-69.2447866603611
IGLESIA,70,049,030,70049030000,LS,-30.4128218913916,-69.2051642049627
LAS FLORES,70,049,040,70049040000,LS,-30.3242644504455,-69.2453069928074
PISMANTA,70,049,050,70049050000,LS,-30.2709800462776,-69.2286104874715
TUDCUM,70,049,070,70049070000,LS,-30.1883781131447,-69.2702835946583
EL MEDANO,70,056,010,70056010000,LS,-30.1293832105379,-68.6791733044187
GRAN CHINA,70,056,020,70056020000,LS,-30.1225273246059,-68.7161999143951
HUACO,70,056,030,70056030000,LS,-30.1570667184839,-68.4809365791381
MOGNA,70,056,040,70056040000,LS,-30.6845100664473,-68.3775543569819
NIQUIVIL,70,056,050,70056050000,LS,-30.4006750071532,-68.6910630973149
EL FISCAL,70,056,060,70056060001,E,-30.2202750575676,-68.6909967597496
LA FALDA,70,056,060,70056060002,E,-30.1628729670379,-68.6652633159112
PAMPA VIEJA,70,056,060,70056060003,E,-30.2202750575676,-68.6909967597496
SAN ISIDRO,70,056,070,70056070000,LS,-30.1488923473271,-68.7044945534412
SAN JOSE DE JACHAL,70,056,080,70056080000,LS,-30.2427672850044,-68.7454934559357
TAMBERIAS,70,056,090,70056090000,LS,-30.1822864487075,-68.7277857836372
VILLA MALVINAS ARGENTINAS,70,056,100,70056100000,LS,-30.2142413595614,-68.7165558327867
VILLA MERCEDES,70,056,110,70056110000,LS,-30.1088721898605,-68.7009429184891
COLONIA FIORITO,70,063,020,70063020000,LS,-31.5551785871028,-68.4205987445022
LAS CHACRITAS,70,063,030,70063030000,LS,-31.5936417922213,-68.4077196718125
9 DE JULIO,70,063,040,70063040000,LS,-31.669750919971,-68.3900416378963
BARRIO MUNICIPAL,70,070,005,70070005000,LS,-31.7523486776689,-68.5597213740804
BARRIO RUTA 40,70,070,010,70070010000,LS,-31.8595308229437,-68.5345166485174
CARPINTERIA,70,070,020,70070020000,LS,-31.8301409850684,-68.5420989256398
LAS PIEDRITAS,70,070,025,70070025000,LS,-31.629474322189,-68.6080765638159
QUINTO CUARTEL,70,070,030,70070030000,LS,-31.6140359426027,-68.6001745092873
LA RINCONADA,70,070,040,70070040001,E,-31.6952378674877,-68.5923025771378
VILLA ABERASTAIN,70,070,040,70070040002,E,-31.65701277213,-68.573608949336
VILLA BARBOZA,70,070,050,70070050001,E,-31.5921799746835,-68.5723924425069
VILLA NACUSI,70,070,050,70070050002,E,-31.6219383886537,-68.5359580395485
VILLA CENTENARIO,70,070,060,70070060000,LS,-31.668402703149,-68.5222919302359
EL MEDANITO,70,077,010,70077010001,E,-31.583482529045,-68.4697872532749
RAWSON,70,077,010,70077010002,E,-31.5696190485463,-68.5577689018569
VILLA KRAUSE,70,077,010,70077010003,E,-31.583718555606,-68.5410817167198
VILLA BOLAÑOS,70,077,020,70077020000,LS,-31.6292970053945,-68.4706676954017
RIVADAVIA,70,084,010,70084010000,LC,-31.5335200372447,-68.5920689785483
BARRIO SADOP,70,091,010,70091010000,LS,-31.5367182711489,-68.3955676778174
DOS ACEQUIAS,70,091,020,70091020000,LS,-31.4913855475125,-68.4185298472673
SAN ISIDRO,70,091,030,70091030000,LS,-31.4870993000717,-68.325134344897
VILLA EL SALVADOR,70,091,040,70091040000,LC,-31.4639044466924,-68.4095847372199
VILLA DOMINGUITO,70,091,050,70091050000,LS,-31.55912095737,-68.2976446699079
VILLA DON BOSCO,70,091,060,70091060000,LS,-31.5518882180598,-68.3390185136148
VILLA SAN MARTIN,70,091,070,70091070000,LS,-31.516761980837,-68.3526471246019
ALTO DE SIERRA,70,098,010,70098010001,E,-31.5265278957606,-68.4106014181706
COLONIA GUTIERREZ,70,098,010,70098010002,E,-31.5173968715659,-68.4546487927052
SANTA LUCIA,70,098,010,70098010003,E,-31.5130353688268,-68.4565988777122
CAÑADA HONDA,70,105,010,70105010000,LS,-31.9850527438787,-68.5481911385325
CIENAGUITA,70,105,020,70105020000,LS,-32.0763381339971,-68.690762577729
COLONIA FISCAL,70,105,030,70105030000,LS,-31.9027437264496,-68.4696588673219
DIVISADERO,70,105,040,70105040000,LS,-32.0104984358581,-68.6904861018003
GUANACACHE,70,105,050,70105050000,LS,-32.0753813271385,-68.5856950572685
LAS LAGUNAS,70,105,060,70105060000,LS,-32.0443775419211,-68.3778990229646
LOS BERROS,70,105,070,70105070000,LS,-31.9514576383242,-68.6510941298035
PEDERNAL,70,105,080,70105080000,LS,-31.9950077029707,-68.7590874861116
PUNTA DEL MEDANO,70,105,090,70105090000,LS,-31.8946043291143,-68.4183104905607
VILLA MEDIA AGUA,70,105,100,70105100000,LS,-31.9810022624945,-68.4270029177237
VILLA IBAÑEZ,70,112,010,70112010000,LS,-31.4659385111811,-68.7353338028121
ASTICA,70,119,010,70119010000,LS,-30.9538850864023,-67.3006351406982
BALDE DEL ROSARIO,70,119,020,70119020000,LS,-30.3207151787316,-67.6951969177397
CHUCUMA,70,119,030,70119030000,LS,-31.0688861561951,-67.2788289085567
LOS BALDECITOS,70,119,040,70119040000,LS,-30.2241888429483,-67.7014210305429
USNO,70,119,050,70119050000,LS,-30.5640053498102,-67.540327100629
VILLA SAN AGUSTIN,70,119,060,70119060000,LS,-30.6367084796207,-67.4650598603898
EL ENCON,70,126,010,70126010000,LS,-32.2163733476113,-67.793057098676
TUPELI,70,126,020,70126020000,LS,-31.8390315742989,-68.3573941216943
LA CHIMBERA,70,126,030,70126030001,E,-31.8505514541041,-68.309461754649
VILLA BORJAS,70,126,030,70126030002,E,-31.8100072529359,-68.3289623063813
VILLA EL TANGO,70,126,040,70126040000,LS,-31.763268918716,-68.2222966354108
VILLA SANTA ROSA,70,126,050,70126050000,LS,-31.7448085385712,-68.3142412332522
VILLA BASILIO NIEVAS,70,133,010,70133010001,E,-31.543878931951,-68.7407758815646
VILLA TACU,70,133,010,70133010002,E,-31.5293321449519,-68.7253410683189
CANDELARIA,74,007,010,74007010000,LS,-32.0607491134468,-65.8276913716033
LEANDRO N. ALEM,74,007,030,74007030000,LS,-32.1047821044922,-65.9621124267578
LUJAN,74,007,040,74007040000,LS,-32.3660349058479,-65.9425439975458
QUINES,74,007,050,74007050000,LS,-32.2330822365033,-65.8056329969317
SAN FRANCISCO DEL MONTE DE ORO,74,007,070,74007070000,LS,-32.6006392247112,-66.1273702635842
LA CALERA,74,014,010,74014010000,LS,-32.8619918957825,-66.8506529764617
NOGOLI,74,014,020,74014020000,LS,-32.9173752831041,-66.3257602058349
VILLA DE LA QUEBRADA,74,014,030,74014030000,LS,-33.0161741932684,-66.2920464806382
VILLA GENERAL ROCA,74,014,040,74014040000,LS,-32.6661925630759,-66.4524010178082
CAROLINA,74,021,010,74021010000,LS,-32.8128571637146,-66.0932327577628
EL TRAPICHE,74,021,020,74021020000,LC,-33.1082715280981,-66.063371211902
ESTANCIA GRANDE,74,021,025,74021025000,LS,-33.1905465526598,-66.1527985566353
FRAGA,74,021,030,74021030000,LS,-33.502087069887,-65.7926477789763
LA BAJADA,74,021,040,74021040000,LS,-33.157161301266,-66.0131877714641
LA FLORIDA,74,021,050,74021050000,LS,-33.1167587248711,-66.0020090018267
LA TOMA,74,021,060,74021060000,LS,-33.0544376204479,-65.62269821015
RIOCITO,74,021,070,74021070000,LS,-33.0964304439761,-65.990838382791
RIO GRANDE,74,021,080,74021080000,LC,-33.0485046022503,-66.0717543089664
SALADILLO,74,021,090,74021090000,LS,-33.2005664915694,-65.8531363375249
CONCARAN,74,028,010,74028010000,LS,-32.5607275180287,-65.2452806076649
CORTADERAS,74,028,020,74028020000,LS,-32.5076504245814,-64.9869655159434
NASCHEL,74,028,030,74028030000,LS,-32.9168215937221,-65.3755476812695
PAPAGAYOS,74,028,040,74028040000,LS,-32.6786405437002,-64.9881795223679
RENCA,74,028,050,74028050000,LS,-32.7717680736652,-65.3637605007649
SAN PABLO,74,028,060,74028060000,LS,-32.658342389353,-65.3080920411456
TILISARAO,74,028,070,74028070000,LS,-32.7329281106581,-65.2915274383295
VILLA DEL CARMEN,74,028,080,74028080000,LS,-32.9411267835778,-65.0394664526979
VILLA LARCA,74,028,090,74028090000,LS,-32.6175433008771,-64.9809087535547
JUAN JORBA,74,035,010,74035010000,LS,-33.6132806299836,-65.2717502963014
JUAN LLERENA,74,035,020,74035020000,LS,-33.2811132563767,-65.6145766804084
JUSTO DARACT,74,035,030,74035030000,LS,-33.8585834476817,-65.1870408754728
LA PUNILLA,74,035,040,74035040000,LS,-33.1429537099622,-65.0861306811866
LAVAISSE,74,035,050,74035050000,LS,-33.8221476840744,-65.4237934358157
NACION RANQUEL,74,035,055,74035055000,LS,-34.6086190002894,-65.7348529983919
SAN JOSE DEL MORRO,74,035,060,74035060000,LS,-33.2119853031031,-65.4927334484497
LA RIBERA,74,035,070,74035070001,E,-33.6918122338202,-65.5007310600543
VILLA MERCEDES,74,035,070,74035070002,E,-33.6773697773889,-65.4731433656901
COUNTRY CLUB LOS CALDENES,74,035,080,74035080001,E,-33.7036125779234,-65.3290340917624
5TA BRIGADA,74,035,080,74035080002,E,-33.7239942428561,-65.3810379035533
VILLA SALLES,74,035,090,74035090000,LS,-33.84292794921,-65.2147610955176
ANCHORENA,74,042,010,74042010000,LS,-35.6746450244219,-65.4244230509371
ARIZONA,74,042,020,74042020000,LS,-35.7229145031177,-65.3187210360081
BAGUAL,74,042,030,74042030000,LS,-35.1448484513353,-65.5676652450981
BATAVIA,74,042,040,74042040000,LS,-34.7755332557227,-65.6862987148176
BUENA ESPERANZA,74,042,050,74042050000,LS,-34.7582787968944,-65.2503691694475
FORTIN EL PATRIA,74,042,060,74042060000,LS,-34.769756515675,-65.5229345175781
FORTUNA,74,042,070,74042070000,LS,-35.1282918635603,-65.3818218917708
LA MAROMA,74,042,080,74042080000,LS,-35.2127003045126,-66.3264252245578
LOS OVEROS,74,042,090,74042090000,LS,-35.8808971047928,-66.4450142548098
MARTIN DE LOYOLA,74,042,100,74042100000,LS,-35.7111681131223,-66.3525275844943
NAHUEL MAPA,74,042,110,74042110000,LS,-34.7833678660504,-66.1701498297947
NAVIA,74,042,120,74042120000,LS,-34.7726733665409,-66.5862788668642
NUEVA GALIA,74,042,130,74042130000,LS,-35.1124747000615,-65.2532109154966
UNION,74,042,140,74042140000,LS,-35.1549261061197,-65.9424468511458
CARPINTERIA,74,049,010,74049010000,LS,-32.4102495120789,-65.0113926769819
CERRO DE ORO,74,049,020,74049020000,LS,-32.3851963369856,-64.9859436108737
LAFINUR,74,049,030,74049030000,LS,-32.0621151953791,-65.3496815467824
LOS CAJONES,74,049,040,74049040000,LS,-32.0257513048361,-65.3749361476641
LOS MOLLES,74,049,050,74049050000,LS,-32.4395447509138,-65.0106822684226
MERLO,74,049,060,74049060000,LS,-32.3425391142336,-65.0141372032908
SANTA ROSA DEL CONLARA,74,049,070,74049070000,LS,-32.3423081509941,-65.2071206614116
TALITA,74,049,080,74049080000,LS,-32.2481203088315,-65.5838734087874
ALTO PELADO,74,056,010,74056010000,LS,-33.8425029072214,-66.1375993056552
ALTO PENCOSO,74,056,020,74056020000,LS,-33.4306363842929,-66.9279669116981
BALDE,74,056,030,74056030000,LS,-33.3432695635018,-66.626047423873
BEAZLEY,74,056,040,74056040000,LS,-33.757734110106,-66.6459600305752
CAZADOR,74,056,050,74056050000,LS,-33.8576584773376,-66.3696150667545
CHOSMES,74,056,060,74056060000,LS,-33.3959968949714,-66.7463973832244
DESAGUADERO,74,056,070,74056070000,LC,-33.4004585255775,-67.148082207766
EL VOLCAN,74,056,080,74056080000,LS,-33.2512966067626,-66.1877022971966
JARILLA,74,056,090,74056090000,LS,-33.398658341972,-67.0274295478727
CERRO COLORADO,74,056,100,74056100001,E,-33.2550955344668,-66.2286548309473
CRUZ DE PIEDRA,74,056,100,74056100002,E,-33.266266753132,-66.2171495179704
EL CHORRILLO,74,056,100,74056100003,E,-33.2889484546354,-66.2580406259221
LAS CHACRAS,74,056,100,74056100004,E,-33.2608224121538,-66.2381061398228
SAN ROQUE,74,056,100,74056100005,E,-33.2720248979515,-66.2276619762377
CIUDAD DE LA PUNTA,74,056,105,74056105000,LS,-33.1816571259341,-66.313607690249
MOSMOTA,74,056,110,74056110000,LS,-33.6458915525894,-66.9934495323611
POTRERO DE LOS FUNES,74,056,120,74056120000,LS,-33.2187787091432,-66.2307288183005
SALINAS DEL BEBEDERO,74,056,130,74056130000,LS,-33.501125039306,-66.6514406177997
SAN JERONIMO,74,056,140,74056140000,LS,-33.1383053611749,-66.5166859326585
SAN LUIS,74,056,150,74056150000,LC,-33.3023139659883,-66.3360877357358
ZANJITAS,74,056,160,74056160000,LS,-33.8022746844103,-66.415462549085
LA VERTIENTE,74,063,010,74063010000,LS,-32.7975027746268,-65.7568974316301
LAS AGUADAS,74,063,020,74063020000,LS,-32.3763580460129,-65.5012041382004
LAS CHACRAS,74,063,030,74063030000,LS,-32.5435132286539,-65.7446386901218
LAS LAGUNAS,74,063,040,74063040000,LS,-32.6298120296294,-65.551144128608
PASO GRANDE,74,063,050,74063050000,LS,-32.8769737284291,-65.6345301522078
POTRERILLO,74,063,060,74063060000,LS,-32.6714012444881,-65.6626272217676
SAN MARTIN,74,063,070,74063070000,LS,-32.4132690463753,-65.6759306690121
VILLA DE PRAGA,74,063,080,74063080000,LS,-32.5339640778182,-65.6477042790939
COMANDANTE LUIS PIEDRABUENA,78,007,010,78007010000,LS,-49.9859909808201,-68.9130816915927
PUERTO SANTA CRUZ,78,007,020,78007020000,LS,-50.0171892721878,-68.5248246324655
CALETA OLIVIA,78,014,010,78014010000,LS,-46.4459492303195,-67.5251564969847
CAÑADON SECO,78,014,020,78014020000,LS,-46.5588457703439,-67.616856368573
FITZ ROY,78,014,030,78014030000,LS,-47.0257940308205,-67.2542856564871
JARAMILLO,78,014,040,78014040000,LS,-47.1847032165887,-67.145582198474
KOLUEL KAIKE,78,014,050,78014050000,LS,-46.7168267498228,-68.2279614588974
LAS HERAS,78,014,060,78014060000,LS,-46.5424553787867,-68.9341773229667
PICO TRUNCADO,78,014,070,78014070000,LS,-46.7938981244061,-67.9575704898943
PUERTO DESEADO,78,014,080,78014080000,LS,-47.7514649275067,-65.9012043680086
TELLIER,78,014,090,78014090000,LS,-47.6487686074581,-66.0446356831872
EL TURBIO,78,021,010,78021010000,LS,-51.6805338519685,-72.0874860687819
JULIA DUFOUR,78,021,020,78021020000,LS,-51.5406111767208,-72.2398967258576
MINA 3,78,021,030,78021030000,LS,-51.5487660455569,-72.2333909775383
RIO GALLEGOS,78,021,040,78021040000,LS,-51.6214349839165,-69.2290509293744
ROSPENTEK,78,021,050,78021050000,LS,-51.6639328934924,-72.1426988306974
28 DE NOVIEMBRE,78,021,060,78021060000,LS,-51.5787581525544,-72.2080410883792
YACIMIENTOS RIO TURBIO,78,021,070,78021070000,LS,-51.5328383738253,-72.3341032077956
EL CALAFATE,78,028,010,78028010000,LS,-50.3373208485428,-72.2619950698979
EL CHALTEN,78,028,020,78028020000,LS,-49.3319731177032,-72.8916267088672
TRES LAGOS,78,028,030,78028030000,LS,-49.5990148275349,-71.445802241684
LOS ANTIGUOS,78,035,010,78035010000,LS,-46.5487484894558,-71.6274835082657
PERITO MORENO,78,035,020,78035020000,LS,-46.5921416878797,-70.9257278426639
PUERTO SAN JULIAN,78,042,010,78042010000,LS,-49.307703595363,-67.7319702926075
